29424:709,30107,116524,77604,43874,34366,14072,42291,75709,118590
29432:17,302,654,76,616,58,8,866,84,29
29458:85800,117450,58433,1803,952,8860,721,1348,14988,1550
29465:79267,31300,85488,23656,92997,96456,61902,15437,50895,96246
29468:19092,109830,41777,8776,294,13772,62526,105064,21627,73162
29491:48,61001,72761,24512,16259,86024,19716,64184,15834,26614
29497:5610,75350,4669,64391,121560,110210,74983,98576,2183,60896
29524:21144,8776,7965,23472,2345,93084,84294,34141,28888,86868
29525:48470,58037,115972,17,302,654,76,616,58,8
29548:20803,27619,12958,39348,4481,14037,14328,34429,815,15755
29549:28387,48465,64022,7727,81191,1013,7180,54715,17794,4708
29557:24913,1376,29468,50662,11902,31250,5581,25127,2413,11671
29558:101028,88435,69694,24942,75972,33539,11590,20039,122033,86641
29561:2904,27785,17275,5581,25127,16389,27242,16977,66453,1376
29569:13069,356,190,7989,1957,23610,1778,510,1374,2326
29573:13676,94345,50459,3568,18425,5097,10039,1435,76,3041
29578:96249,95017,122790,55900,41152,2139,38148,84627,32860,9881
29582:38641,46788,114805,77589,69342,114176,100076,105636,120766,108986
29607:7504,93458,54201,109254,26289,54895,39306,2406,10127,38898
29608:48,875,2162,7974,40557,1057,8058,39640,14684,23697
29620:71950,42339,3611,12785,122773,98650,71001,95040,13124,119173
29668:19092,109830,41777,8776,294,13772,62526,105064,21627,73162
29700:74274,28350,8725,61657,57470,108437,118822,114504,33225,97123
29701:4477,47554,17,302,654,76,616,58,8,866
29708:10049,35452,75771,39026,95765,8,11633,294,2583,6513
29724:50605,118388,104307,31445,8084,5006,114358,49660,119512,91017
29725:119323,88525,37508,24948,113199,92532,51844,119243,24037,39280
29763:40892,9342,22463,67670,93972,90580,100480,35026,66749,8811
29777:50871,120821,36619,119517,57422,47616,79618,108434,73961,69579
29781:30718,83670,7197,2318,168,550,15623,719,16474,8042
29786:5465,79085,4195,482,79766,16742,39754,79999,11165,1558
29825:19092,77297,109830,41777,8776,294,13772,62526,105064,67936
29837:38004,44949,73007,47858,96408,46784,107597,121429,872,90015
29853:54181,98723,113429,15947,7950,16793,65954,7608,24224,37792
29864:4221,19757,4288,22134,1908,122,449,190,2988,4563
29869:45021,87046,2097,7140,211,10120,109738,32108,7997,27627
29873:17,302,654,76,616,58,8,866,84,29
29882:65757,17,302,654,76,616,58,8,866,84
29885:76287,31725,115906,46138,114503,54806,79352,34120,13060,17582
29892:2754,43391,70031,36658,26656,6668,40900,3509,18633,16934
29898:26339,2312,1146,751,40258,563,58979,28275,120063,49503
29914:62470,13151,17,302,654,76,616,58,8,866
29921:2008,1348,14998,20932,190,1550,32721,23768,7989,4106
29922:15831,13800,38168,17,302,654,76,616,58,8
29923:2077,1348,14998,356,31908,4106,510,2995,6122,303
29930:62406,25337,75524,70673,74311,10747,99078,99280,74942,66872
29943:80525,106056,53369,107579,9399,8440,23988,28030,117708,61419
29956:59305,109266,54194,41972,66509,99160,4221,36151,64320,4551
29968:39003,110137,118201,84586,87349,21965,82532,120935,58162,59541
29972:109782,5412,4592,8100,33850,27488,66,1239,2203,24471
29993:81042,17,302,654,76,616,58,8,866,84
30054:27438,3330,81003,114182,25007,71042,112975,91005,109850,53532
30064:15324,5006,5464,8,294,2583,2116,106258,16623,29745
30071:108111,120710,32,52594,11022,20127,45217,105908,36374,16200
30085:2316,24849,524,11326,4351,78873,57756,59506,15741,75207
30088:15242,1119,48,1187,104475,3868,22944,14912,11955,90507
30094:120636,32930,45420,3509,8,1155,2979,6880,4828,726
30100:11210,5457,8197,12253,21171,10014,4092,20045,1912,17164
30111:28759,2220,3463,2058,30204,43745,43586,54661,55962,48275
30151:45315,8171,10611,9879,2416,87559,138,40483,32261,5006
30164:22351,118688,92198,79775,116512,99579,44231,25344,71035,1460
30189:81574,62460,114573,12692,45128,35630,45323,26425,88949,106523
30212:67498,17,302,654,76,616,58,8,866,84
30219:603,8529,86887,74559,68259,10414,15095,2195,93431,52994
30227:42441,513,9916,27730,27822,99037,17763,122716,65127,40352
30247:3976,10316,522,8,57062,2583,59850,30735,2543,19420
30264:112422,3115,96047,48366,38053,37823,89997,122928,72257,24398
30282:11210,5457,8197,7795,11621,8861,12253,21171,4724,7135
30288:72212,69605,53386,64682,11660,76697,29661,15069,33604,41996
30290:54201,109254,54895,39306,10127,38898,82600,91907,109335,64320
30304:12522,52872,36984,825,858,7843,1542,2083,33420,52892
30309:59061,17317,46110,78385,28466,10352,83866,50457,1468,33902
30312:8095,110803,93210,5268,49473,9621,6249,50690,2109,112697
30328:115885,114843,16468,4937,57822,11559,21311,53187,119,111726
30335:17,302,654,76,616,58,8,866,84,29
30354:15968,1550,30441,303,4413,81126,54571,6400,190,93465
30375:30441,21544,1463,66463,31101,90261,7222,4753,95175,47387
30392:8232,64868,61519,78528,1387,8,5671,6513,6137,6593
30396:26858,1896,2578,7989,3751,4563,13051,5725,70019,11053
30399:44050,90018,75415,13087,194,23800,98848,23574,29828,90015
30401:3265,117780,37080,94966,112765,108906,43146,10798,89662,18607
30417:518,285,39246,15,88273,87606,24139,85999,113136,82805
30453:49062,93695,709,17568,53071,30107,34773,116524,26463,114817
30481:78383,14180,25348,118335,89461,98976,22854,65265,58051,95621
30482:22726,121156,20322,121705,8312,12492,90615,53025,3502,14855
30487:1797,51551,9833,20876,114107,24259,3548,81836,63478,17
30527:121705,8312,12492,90615,53025,3502,14855,11574,121851,82282
30543:59151,25669,36981,6880,104983,73747,57432,12385,110110,117532
30582:93,115898,670,20405,112144,46822,120376,90386,41523,57126
30610:87919,54225,119480,110110,57788,72904,59425,105963,993,42091
30617:8,3487,71978,76,10369,1413,1348,1822,16792,13842
30621:96899,14824,111574,120126,118469,9537,73613,6021,99569,92261
30622:93408,1617,43327,48197,121818,12597,25649,16147,92462,55235
30626:103775,78890,21607,107777,39241,5197,24722,92558,55194,10099
30647:69687,117428,115187,23537,32081,108576,6014,112163,14079,117164
30670:3546,57074,30441,5414,107605,7222,13069,2578,15968,1348
30694:60197,5006,114358,49660,119512,91017,48562,111429,15790,89787
30698:96027,34841,49140,108657,2080,12522,84521,90520,21808,97338
30701:2578,1348,6103,190,59424,4623,4500,1463,105211,7061
30712:22861,361,32860,36637,101088,92648,105409,10947,72059,48973
30721:67410,69442,28020,45615,1387,8,1983,294,2583,13069
30738:32546,2117,76091,17134,54216,18122,8211,3407,3085,24502
30739:13088,73708,7226,12789,40080,37254,48445,84555,6531,8
30764:4107,2316,43718,7769,19757,4106,74512,1957,1374,954
30767:8066,8483,3632,7210,817,535,10175,37353,37237,29521
30825:9992,28094,23754,22337,31715,31090,4813,69231,4996,79409
30840:715,22633,26618,5189,49125,5414,69691,41818,30564,78952
30854:74315,15991,19030,17,302,654,76,616,58,8
30874:718,6503,62601,54136,1359,2251,32880,48244,57025,54107
30876:116746,65171,9854,75852,71891,85020,80390,32473,22891,104993
30886:2939,23823,88114,39494,115695,37965,116475,73778,76846,59645
30887:31832,76994,37185,42008,48247,65512,100841,86739,50398,21290
30901:36369,69455,1731,10496,15873,12388,7700,162,109171,113780
30902:3233,16911,117382,119,40672,105783,92318,93912,100169,42543
30906:9354,17145,19489,87220,74817,1638,86964,82410,63479,72994
30921:41064,89273,112812,56207,38713,54872,68947,58835,50463,22180
30927:4288,346,42803,63494,100334,8678,10410,3884,112476,57102
30934:47380,106189,95104,82773,25797,70222,85672,23754,45116,66492
30937:20690,12230,57611,95431,75249,58520,66519,10414,109697,80484
30958:238,110875,63553,6502,102698,31453,112371,48746,84624,47045
30982:70149,55002,43676,88547,118477,58811,76170,33504,6156,48801
30984:88637,16405,114600,44654,17,302,654,76,616,58
30989:50980,41078,76958,97847,58982,62868,69848,3648,33188,70226
30990:13785,582,8781,13091,2100,91373,27438,87162,37665,48746
31000:10048,74391,72429,89802,91651,15156,57518,107658,17527,3126
31001:8232,720,2936,7758,82600,24294,11941,76506,119914,75584
31004:120821,57422,47616,33,52595,79618,108434,73961,69579,17841
31005:29704,109530,29645,82202,111457,32715,33677,96056,52468,35091
31010:22539,70989,90407,79174,79176,47623,99708,17,302,654
31016:107311,66557,20986,33,37112,23922,94353,64321,26374,104683
31023:18215,19092,109830,41777,8776,294,13772,62526,105064,21627
31034:120141,20523,17,302,654,76,616,58,8,866
31096:58993,22944,15238,82109,4508,21195,18053,54477,30518,95403
31105:8860,26847,5480,31843,3601,46059,5697,43099,15623,7180
31113:5006,114358,49660,119512,91017,48562,111429,15790,69489,10498
31118:77219,1145,93258,120070,87566,116898,119478,64089,95612,115010
31130:42430,76504,68458,28501,3509,1354,8,8776,11754,2583
31151:88853,45592,7029,58393,33311,121616,8463,58223,112989,94411
31158:61753,77755,88472,95610,37608,118518,58875,105322,93776,24065
31159:11714,14900,6516,69342,12152,10874,41657,12565,13049,96639
31175:14311,117412,29342,114979,10893,36924,45234,30250,25298,66648
31225:6033,9240,2988,5169,101,899,97,42965,398,5078
31236:116095,34723,104699,52544,122735,75536,78175,121407,27938,56698
31239:121000,82537,115092,19758,105558,51914,27027,65459,57452,36031
31267:48275,568,24706,107762,109822,50482,6352,40394,116722,116094
31273:47994,66939,117604,38977,64949,120409,10923,17,302,654
31274:74274,28350,8725,61657,57470,108437,118822,114504,33225,97123
31275:7989,4563,278,2578,93,13739,51261,70019,63838,6641
31288:106927,114494,34620,21332,94577,80550,95894,57216,114605,90915
31293:71335,90839,10162,50110,17342,87334,122047,66360,35121,70559
31321:8976,14237,68282,37838,13051,39089,56658,69025,70860,19229
31345:114098,32431,8,1550,8363,30638,859,86821,301,2602
31348:17,302,654,76,616,58,8,866,84,29
31352:10143,17,302,654,76,616,58,8,866,84
31355:44249,10038,17,302,654,76,616,58,8,866
31356:69577,96765,610,62277,82740,1578,41630,29402,100796,105451
31371:3175,122399,72120,83752,83982,74404,27146,31355,109139,27875
31386:60,61879,17393,105028,58979,28275,120063,49503,103722,46230
31405:79529,23699,62964,41808,87559,40402,65190,115461,63020,94871
31445:17,302,654,76,616,58,8,866,84,29
31462:31908,366,6395,109,17853,14560,9332,380,138,21409
31475:190,303,1102,138,15573,54571,87220,74817,1638,86964
31497:67945,60085,95600,80267,110762,30768,82897,84140,5642,105529
31499:83943,110875,15741,63553,6502,102698,31453,112371,64640,25951
31502:17,302,654,76,616,58,8,866,84,29
31508:48716,17,302,654,76,616,58,8,866,84
31510:66646,84664,53089,2500,39306,70121,56438,95987,82313,56689
31541:1348,15754,90495,2588,72114,4288,27672,16097,7003,74586
31545:69282,1121,35625,261,62686,103421,5624,5450,3846,30257
31551:15615,2947,5183,39935,35013,3238,36247,77399,92700,111317
31563:57062,29962,25359,1531,83708,102594,8860,26847,28467,17794
31578:7257,119986,10079,71481,88703,118501,87704,120126,118469,9537
31585:18850,39651,5895,120342,34490,30161,5894,106908,62624,42350
31597:79036,48932,16686,70125,64213,31748,20706,62870,47228,80867
31639:27438,71042,77264,1851,60751,8981,13785,3330,81003,114182
31644:6122,57256,18452,22645,24033,4708,20127,47213,104067,4963
31653:33763,93087,90185,112552,3370,6754,8,97802,483,12078
31687:11559,105171,120636,32930,45420,49726,101637,62233,52455,77710
31691:37332,53928,58667,93721,120458,95129,17,302,654,76
31696:104129,121654,52320,109485,2021,44196,60576,63371,81079,17
31744:19342,2404,42339,71633,12572,3611,12785,122773,98650,71001
31751:17,302,654,76,616,58,8,866,84,29
31789:50904,17,302,654,76,616,58,8,866,84
31791:61753,77755,88472,95610,37608,118518,94886,58875,105322,93776
31806:2345,64662,50667,35836,138,1551,8907,63690,88258,76677
31822:30024,10492,119396,36976,116808,116314,98397,31382,84735,116782
31890:67614,72590,83615,43532,85494,105193,47734,12493,525,35539
31920:3864,38989,32617,79924,108161,106813,14016,22364,46337,67555
31926:73942,55357,107789,101515,785,77878,34674,18216,83581,11671
31933:899,2162,1389,1195,2265,32170,875,1057,48,77240
31937:49692,8,4669,483,119,163,19841,1348,6328,53
31947:101637,116166,65439,112641,43895,68857,65259,60348,106954,22943
31955:119129,23210,59086,27987,105670,42136,49383,89415,33793,79890
31958:18316,26140,54179,17,302,654,76,616,58,8
31985:74002,17,302,654,76,616,58,8,866,84
32010:123315,16012,71626,39574,74686,190,1824,47850,55274,1656
32032:16632,18298,3546,934,1780,6979,238,13069,58955,190
32043:3234,749,60912,29,8,103110,294,1155,2953,1535
32072:105363,92262,84666,122493,59305,109266,54194,41972,66509,99160
32076:83655,29918,88331,119895,57788,56438,107588,62496,102205,72786
32104:113780,91373,69946,37185,60255,111429,74995,122235,35300,76854
32105:23871,114414,100764,85273,91270,17705,11244,108833,88757,122945
32110:1376,8205,50984,93,112144,46822,120376,90386,57126,15720
32123:109194,52705,121653,63811,79674,62943,62146,17,302,654
32140:84549,84205,78784,49546,120942,81487,67071,19025,94708,51298
32145:17,302,654,76,616,58,8,866,84,29
32161:65971,48356,3390,69896,26462,51380,17634,90901,71551,62551
32165:81402,28139,92127,67649,117869,30011,73123,62393,3152,12543
32180:57282,102720,13728,35976,70462,80187,3789,116536,63658,66694
32185:84521,114829,75138,96263,5500,38445,121579,83478,108189,77075
32189:20199,56084,3429,47768,75086,2326,2484,303,3918,7551
32191:1164,5791,108703,25635,13512,46283,2251,10071,10084,19092
32205:55944,23289,17239,100357,35398,3568,18425,1730,42756,58808
32215:59446,13785,1171,15553,27438,3330,81003,88545,114182,25007
32242:71409,1267,81867,51275,50183,42761,59979,99588,100156,53951
32250:74534,16934,22708,40152,19538,99041,106583,110617,25398,62833
32251:110895,99010,88178,17377,64838,86253,50801,31588,17369,50119
32256:17,302,654,76,616,58,8,866,84,29
32286:94,190,15573,303,1102,138,54571,27052,90032,1478
32291:54862,89551,40755,112337,118893,17,302,654,76,616
32300:30578,96783,90675,37059,73868,15172,19439,77898,301,46804
32329:120357,11977,48020,57914,79605,341,36579,107599,90842,111204
32338:22917,26937,2492,21523,122685,64640,32614,76423,90575,29561
32355:121705,8312,12492,90615,53025,3502,14855,11574,121851,82282
32356:21799,60905,32616,6127,1155,5581,25127,16389,9332,27242
32364:294,5581,17005,70710,13969,2163,138,9346,4802,4542
32379:1348,4563,303,2433,1455,2416,356,37223,29021,482
32409:41699,108599,36807,10295,5729,16390,119683,112144,39034,25292
32422:50737,17,302,654,76,616,58,8,866,84
32439:278,57074,30441,6103,7989,20613,4500,74512,3429,114844
32451:4400,103929,269,51779,12853,116534,70486,61566,121999,67941
32477:17841,36432,80803,113932,74475,56139,18743,13647,13077,8322
32493:110640,88612,90830,3563,87865,87220,8,11633,1983,2953
32495:81574,62460,114573,12692,45128,35630,45323,26425,88949,106523
32533:6545,64241,89593,60687,91476,105863,121752,9336,12176,87325
32546:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
32565:3463,43745,43586,2942,73547,1825,75799,78934,61345,86629
32571:77618,72903,96254,93898,70281,91420,105905,121471,7927,71182
32580:74425,2869,95800,117067,16439,107013,94180,46451,98042,2303
32583:20251,6627,51123,17,302,654,76,616,58,8
32584:95383,36871,24588,46445,63023,4236,45659,109437,92720,85449
32624:110752,17,302,654,76,616,58,8,866,84
32625:91830,123176,67728,60085,95600,80267,110762,30768,82897,84140
32628:46467,350,36227,24819,1456,39176,42482,17421,93248,23006
32641:97915,73520,59172,33396,34540,85605,73039,82198,63742,114883
32647:12134,114414,100764,85273,8682,91270,17705,11244,108833,88757
32656:94532,42728,112220,94915,108415,16767,49618,93738,40077,110464
32667:3792,17,302,654,76,616,58,8,866,84
32675:56455,921,81708,54178,111031,21193,1899,107702,62290,75860
32684:86982,18135,4669,101,2424,554,11881,31019,13458,2542
32701:16960,108635,87220,74817,1638,86964,82410,63479,72994,110121
32707:19544,35016,3578,69872,38910,99656,97513,15671,52778,42389
32715:76504,34553,68455,25716,58935,42430,52775,123294,68458,100757
32751:108599,36807,10295,5729,16390,119683,114294,25609,563,33518
32773:13051,18287,56658,104321,39089,69025,70860,19229,100251,123171
32776:15846,122164,17597,119164,51115,63586,60858,5535,46402,105911
32780:2680,94460,95594,27771,79575,1091,56642,74797,25820,21122
32817:96027,34841,49140,108657,2080,12522,84521,90520,21808,97338
32819:64272,17,302,654,76,616,58,8,866,84
32822:29003,3157,17,302,654,76,616,58,8,866
32823:46250,88399,65854,69159,57114,115622,112213,51990,35607,96195
32843:108207,14996,63748,49694,92308,17035,85574,103751,82221,85977
32871:89861,294,4722,7646,16175,64513,74382,1099,1551,27211
32879:82936,62330,16485,56113,118873,13504,738,74967,101453,50480
32893:28755,73767,40015,81191,11759,24778,28541,33261,12571,98339
32902:11754,34841,68486,9710,70970,87239,76423,75399,29561,119202
32917:34515,92818,17027,65838,122926,73584,31365,64456,98711,54603
32919:43285,673,909,78873,20424,645,29794,29900,61364,913
32921:11401,11281,62840,39936,24706,71364,17401,8299,70556,6604
32936:101676,45699,78848,100847,71609,87021,75262,4263,45563,45800
32953:89787,113071,106841,56096,90687,117741,95987,121968,18400,81595
32955:30564,84549,86944,73427,84205,94934,91320,18904,93308,78784
32977:113780,71481,114712,70970,77900,37572,80530,38382,13138,23040
32978:46925,52097,80260,1387,5464,8,1983,294,16623,2953
32982:110875,63553,6502,102698,31453,112371,48746,84624,47045,99160
32984:2539,85812,109687,59872,55890,48560,17118,17710,38709,101605
32986:39333,10134,31138,1586,68903,54002,121483,79705,102784,115529
32994:16596,17,302,654,76,616,58,8,866,84
33005:11822,85935,76594,74280,54763,93336,76357,61929,118847,22610
33043:3829,4126,2316,3634,109560,36885,22703,20916,98474,10190
33045:34413,52518,76400,114006,29027,112857,94521,38335,106780,64870
33108:1528,16988,6252,46211,104369,26226,77516,114124,119215,115145
33135:52669,61592,5229,37442,53814,14223,3033,76906,103352,84409
33136:5740,2031,776,1603,22315,4354,3297,925,11082,645
33149:86580,1913,33357,4517,2265,1195,32170,77240,87919,54225
33151:70149,55002,43676,88547,118477,58811,76170,33504,6156,48801
33181:4542,11348,37563,39420,19912,24710,19127,27557,69306,30177
33201:71460,74363,40,48314,66205,111774,63493,83308,120709,27063
33206:57062,103722,29962,25359,66912,36594,118955,25522,57797,95598
33207:14113,4646,17,302,654,76,616,58,8,866
33225:9472,28319,104746,4696,1787,235,58552,330,13312,8029
33232:98968,6723,36180,35714,118308,122738,81372,20650,8,20096
33258:120126,118469,9537,92261,20359,90900,5383,28483,72297,101336
33261:15000,54523,16692,20505,30967,58600,94961,79516,91655,14207
33268:52770,41940,20023,86801,9783,4112,17,302,654,76
33316:190,303,1102,138,15573,54571,87220,74817,1638,86964
33346:60942,100283,9567,1154,70665,117701,30920,102328,56461,62899
33352:899,48,37633,31980,60567,20076,1195,98848,23574,29828
33355:17427,21822,46905,17590,66922,28879,49458,41629,48785,4498
33364:9572,32274,763,20553,53753,12933,71485,15651,25151,18177
33373:8861,1912,4756,12776,11210,5457,8197,7795,45035,12253
33374:33055,63121,92196,25,2345,96177,54167,429,17,302
33406:7684,15371,107438,14118,30539,30317,81303,75136,66687,76102
33409:1743,30556,16621,55965,10611,35955,25363,103225,34841,68486
33421:47911,32353,238,1644,6200,34794,64576,110875,63553,102698
33432:1109,4299,87089,18747,120421,40113,5998,96281,47413,14653
33443:82422,94376,68484,22035,3049,12948,53271,88806,11633,2583
33453:63384,87670,16034,17,302,654,76,616,58,8
33454:82921,36630,94583,44314,22752,28117,40934,121485,106943,45526
33491:111555,120258,44775,91492,120126,118469,92261,20359,90900,5383
33525:62219,42336,28704,33194,9834,80300,57051,64658,1333,53330
33527:17,302,654,76,616,58,8,866,84,29
33528:121326,51952,14006,44839,36274,17904,89625,26540,118712,36771
33539:24146,13065,378,11535,96027,34841,49140,19517,22473,108657
33541:47670,10752,71865,24539,39616,28977,6678,95878,44486,8676
33547:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
33554:87220,74817,1638,86964,82410,63479,58958,72994,42636,110121
33557:64601,82807,118749,53751,22943,102351,16306,59114,119751,27947
33561:28594,83430,83913,103264,73498,14955,3618,76,18201,40729
33582:84521,114829,75138,96263,56223,5500,38445,121579,83478,108189
33590:6073,21911,15615,121283,35490,46707,77516,34130,82486,8495
33614:11903,60220,8114,11486,73821,97611,29415,66758,33173,9008
33615:15745,60160,121874,89921,1271,21409,4828,2517,92730,71400
33616:71201,45824,41065,8,2583,483,76,8151,119,1065
33621:53672,4117,17,302,654,76,616,58,8,866
33652:17,302,654,76,616,58,8,866,84,29
33701:99419,62401,71072,93690,16946,74859,38838,121576,114141,118414
33702:38422,75664,45345,16330,7941,8961,92276,39963,104301,72762
33707:5581,120784,7353,9332,18361,31908,57961,5268,52039,4338
33721:111555,120258,2583,3960,31567,2307,38382,76,119,3568
33722:22975,64599,88128,116326,32154,6186,22904,55973,83655,57788
33737:35630,2512,3588,85400,60247,26463,114817,69867,109585,86944
33752:54201,109254,54895,39306,10127,38898,82600,91907,109335,64320
33783:47531,79529,37795,35671,2077,52646,49657,36000,25916,29197
33787:1009,71405,16217,73892,483,100473,46196,1021,104466,6084
33789:41750,59151,25669,36981,6880,104983,73747,57432,12385,110110
33807:11542,5480,6755,63711,8733,168,14226,7298,2802,6561
33808:2614,106470,104138,82038,88839,86764,113261,70832,12079,120227
33809:57839,3214,23574,84586,87349,115688,21965,82532,9627,120935
33837:57062,103722,29962,25359,66912,36594,118955,25522,57797,95598
33841:36208,17,302,654,76,616,58,8,866,84
33844:71460,74363,120052,40001,48314,66205,111774,69831,63493,83308
33859:123077,25552,81296,17,302,654,76,616,58,8
33866:112144,46822,120376,90386,76,57126,15720,11225,58720,7902
33868:122676,57825,16376,52139,116416,3918,2200,17,302,654
33869:107878,39319,15741,35379,64640,25951,66797,40441,87239,117511
33874:23892,59191,1193,76994,37185,42008,48247,65512,100841,86739
33884:84516,18633,92909,20524,122309,18678,77526,94554,89377,27597
33910:82400,69735,6137,56630,96605,19789,9444,61,113663,1499
33921:114414,100764,85273,91270,17705,11244,108833,88757,3248,27102
33988:58433,99506,18009,40301,36413,43233,29298,90623,31238,54576
33998:98968,6723,104690,2872,18030,1957,3517,50590,23553,54201
34022:121000,82537,115092,19758,105558,51914,27027,65459,57452,36031
34027:84521,114829,75138,96263,38445,121579,83478,108189,77075,43570
34041:41565,2607,19295,17660,21144,19092,8,2953,3775,32274
34048:90543,111854,105910,119730,42821,92255,3152,79380,107734,43108
34054:112220,331,49618,109824,3815,28633,95527,104678,87344,106999
34068:14912,44716,7506,15242,899,48,1187,6945,875,8151
34092:87220,74817,1638,89028,110718,89769,36951,2307,120077,4828
34093:7869,77297,45671,7163,76452,52285,114230,97158,55508,20399
34105:11401,62840,6604,22481,71157,56860,63444,5993,81619,86660
34106:81699,14508,2356,10131,27291,3913,5176,9354,68892,4154
34119:73007,47858,96408,46784,107597,121429,872,90015,67207,107555
34124:107597,26351,7003,2988,15754,41224,3429,510,1783,32527
34148:29221,16390,5022,108599,36807,7491,10295,93,18779,5729
34172:675,2283,128,1973,37907,109266,54194,91543,102350,81910
34174:787,81922,53261,3025,53178,59469,113167,43307,30236,24405
34179:113780,1973,22281,9545,114712,70970,80530,38382,26039,23040
34188:278,56510,1896,57074,30441,868,11053,21555,3751,7989
34227:119259,122679,97920,100912,5714,88470,64391,5356,35054,43824
34292:15050,11627,46481,110895,28314,112641,37697,99010,88178,38575
34293:9265,17,302,654,76,616,58,8,866,84
34304:22633,27140,26618,92568,85173,71714,3532,4867,39045,91162
34309:98818,21112,96913,62617,13893,100893,5851,1209,16382,26322
34318:91956,31193,67207,105064,112014,2307,113966,94998,25824,76720
34335:997,17,302,654,76,616,58,8,866,84
34341:71303,33217,16309,119680,53009,8860,26847,104213,5480,3601
34347:60217,16299,97549,50090,17,302,654,76,616,58
34350:28275,60726,56766,76502,15506,58979,32837,120063,49503,103722
34378:98573,80357,95066,71016,22876,78063,73439,51542,50123,90819
34398:14147,5356,2634,801,58979,28275,120063,49503,103722,46230
34403:53577,75935,115194,110414,71481,107836,77900,37572,34773,38382
34421:25637,294,5581,2077,14768,8095,51115,14998,107658,356
34433:71551,3390,69896,26462,65971,51380,17634,90901,62551,59079
34468:40795,37976,106348,86837,4713,49944,119449,58966,121176,23818
34470:7813,55676,29066,115752,92348,79029,100237,86250,97273,117650
34492:39162,82954,104346,93,7375,71584,670,112144,46822,120376
34498:114066,55694,119196,30290,17038,117230,40123,50277,70088,119245
34499:117632,48992,44547,90233,28166,100879,84038,39695,45975,58553
34511:99359,44547,90233,12617,43848,385,17,302,654,76
34512:73465,28755,55833,5894,11759,17527,75530,24778,12571,98339
34523:89213,91844,85858,96251,17992,40382,65400,76406,105614,81734
34527:42354,1747,6759,1168,109650,32042,79542,99957,30797,70230
34529:4221,1348,19757,4106,4288,24203,2326,15200,2484,57909
34541:77789,108931,63663,67725,87875,20549,60193,25486,97010,119125
34552:88458,924,91739,83356,54181,88678,98723,3578,1348,4072
34553:88375,3389,87919,66926,59425,85715,53005,105792,96164,3314
34579:61189,11015,18996,101798,7694,54201,109254,84664,29918,54895
34594:8168,69755,113780,79924,108161,106813,14016,22364,114712,46337
34603:66465,31633,82361,4738,1913,19626,18624,51608,1877,15542
34628:64481,48643,77297,107214,18994,67936,70750,49217,74119,99247
34632:19148,8,1155,13069,70230,1535,2979,6880,4828,1435
34681:34904,116968,98874,85557,1435,3568,778,61657,1730,3041
34697:40543,105624,18907,39637,17257,84930,76166,12446,86035,101574
34698:94220,83861,110123,24568,6662,353,4487,1780,4851,99623
34702:3021,16056,1955,1359,718,22315,42888,11146,9006,66844
34703:79618,108434,73961,69579,17841,8322,65238,106063,37851,4409
34709:32042,75615,44385,69429,26180,78027,71379,1973,59960,87919
34710:30945,65753,83705,53311,92803,10045,90620,44551,70100,26876
34717:17,302,654,76,616,58,8,866,84,29
34740:4563,2578,14626,1348,1128,190,7989,90665,98852,52151
34741:50023,17684,13138,91284,123341,21820,56766,83408,17942,118388
34742:96299,61278,84890,60398,8860,299,66650,86345,94587,98279
34753:82674,34123,27010,27057,76291,25438,46809,23046,41620,123112
34794:71313,71576,61636,36171,75115,76,85140,787,30727,1139
34820:121240,1584,11671,6491,18239,686,89847,785,54851,29867
34833:110720,119543,92983,20784,2205,106370,88403,106823,51625,74540
34837:101650,89958,106617,90010,88353,44170,619,84415,826,36481
34839:52854,121536,73946,114471,72352,15376,91447,116750,32532,116512
34868:39187,88603,9692,100587,8420,119603,32605,73806,2059,52499
34885:11448,3509,39508,8,294,2583,2116,19420,1535,3775
34895:52594,11022,20127,45217,105908,36374,16200,47912,23540,97147
34896:97862,90074,2481,97366,24381,67262,33131,1351,108860,71481
34901:7210,535,8066,26993,9095,857,88631,40170,58461,58512
34906:37048,17,302,654,76,616,58,8,866,84
34917:28452,77227,66419,17,302,654,76,616,58,8
34936:90412,34251,112434,17,302,654,76,616,58,8
34973:84421,8989,80492,105128,32089,6759,2568,32442,15264,14147
34974:7989,4813,2578,4563,7222,70019,51208,2316,43718,38250
34976:114204,102332,86646,10930,42133,5582,85466,64562,92715,28016
34978:294,31274,1786,16092,25635,1099,47099,1955,1359,1603
35005:37563,9332,10955,32721,10290,80369,68630,80581,19666,2058
35021:23814,62955,52244,98135,109477,50948,67837,20774,17604,77761
35026:41570,55024,18214,4953,17,302,654,76,616,58
35086:31225,60900,63964,17,302,654,76,616,58,8
35087:6096,70945,7222,9996,86937,9449,4221,15968,1456,14626
35092:5790,56175,13635,9240,6126,10970,49158,564,28464,7869
35127:87220,74817,1638,86964,82410,63479,72994,110121,20890,13069
35150:7766,84475,44686,97828,14014,84864,74036,99596,61500,42960
35151:99,104090,650,44456,11836,60247,113938,64663,89157,12569
35166:47327,54201,109254,84664,54895,53089,39306,10127,38898,82600
35167:9497,13406,4292,76,3484,70369,4755,1991,70,101
35176:87567,25159,121171,25859,51141,64197,81654,108224,1983,1535
35211:75903,1356,46547,38284,69907,49796,27127,1884,6905,105317
